Codigo Dependencia;Dependencia;Tipo de Inversión;CodBPIN;Nombre Proyecto;Comuna;Nombre Comuna;Inversion;Año;Corte
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;8;Villa Hermosa;$983,825,186;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;9;Buenos Aires;$326,064,658;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;16;Belén;$543,441,097;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;90;Santa Elena;$2,937,038,067;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;99;Toda la Ciudad;$431,814,338;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;8;Villa Hermosa;$22,222,222;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;120086;MEDELLÍN, CIUDAD VERDE PARA LA VIDA;99;Toda la Ciudad;$557,180,532;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160125;"RESTAURACIÓN Y AUMENTO DE LA COBERTURA BOSCOSA EN LA ZONA RURAL DE MEDELLÍN;90;Santa Elena;$119,999,999;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;3;Manrique;$66,092,646;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;9;Buenos Aires;$22,222,222;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;11;Laureles - Estadio;$37,037,037;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160127;CONSERVACIÓN DE ÁREAS PROTEGIDAS Y ÁREAS ESTRATÉGICAS PARA LA SOSTENIBILIDAD AMBIENTAL;6;Doce de Octubre;$326,064,658;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;70;Altavista;$99,138,968;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;12;La América;$29,629,629;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;13;San Javier;$44,444,444;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;14;El Poblado;$44,444,444;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;60;San Cristobal;$44,444,444;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;4;Aranjuez;$66,092,646;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;5;Castilla;$33,046,323;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;16;Belén;$66,092,645;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;11;Laureles - Estadio;$99,138,968;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;12;La América;$99,138,968;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;13;San Javier;$132,185,291;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;14;El Poblado;$99,138,968;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;15;Guayabal;$66,092,645;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;7;Robledo;$66,092,646;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160110;MANTENIMIENTO DE ECOPARQUES EN QUEBRADAS DE CIUDAD;16;Belén;$7,407,407;2017;31-Dic-2017
742;Secretaría de Medio Ambiente;0;160121;DISEÑO E IMPLEMENTACIÓN DE CONECTIVIDAD ECOLÓGICA DE CORREDORES VERDES;60;San Cristobal;$132,185,291;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160209;FORTALECIMIENTO DE LA MOVILIDAD HUMANA Y SOSTENIBLE;14;El Poblado;$72,217,659;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160209;FORTALECIMIENTO DE LA MOVILIDAD HUMANA Y SOSTENIBLE;15;Guayabal;$7,121,763;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160209;FORTALECIMIENTO DE LA MOVILIDAD HUMANA Y SOSTENIBLE;99;Toda la Ciudad;$2,016,976,866;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;9;Buenos Aires;$12,155,692;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160210;ADMINISTRACIÓN DE LAS ESCALERAS ELÉCTRICAS  COMUNA 13;13;San Javier;$1,526,718,705;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;7;Robledo;$71,519,568;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;1;Popular;$24,835,314;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;3;Manrique;$58,922,046;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160209;FORTALECIMIENTO DE LA MOVILIDAD HUMANA Y SOSTENIBLE;11;Laureles - Estadio;$38,528,419;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;80;San Antonio de Prado;$1,234,787;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;4;Aranjuez;$4,076,136;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;5;Castilla;$85,820,267;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;2;Santa Cruz;$8,834,193;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160209;FORTALECIMIENTO DE LA MOVILIDAD HUMANA Y SOSTENIBLE;10;La Candelaria;$237,006,257;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160207;FORTALECIMIENTO A LA OPERACIÓN DE METROPLÚS;99;Toda la Ciudad;$14,885,432,134;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160205;FORTALECIMIENTO DE LA RACIONALIZACIÓN DEL TRANSPORTE PÚBLICO COLECTIVO;99;Toda la Ciudad;$5,000,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160194;REESTRUCTURACIÓN DEL TRANSPORTE PÚBLICO COLECTIVO DE MEDELLÍN - TPM;97;Fortalecimiento Institucional;$85,494,681;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160190;ESTUDIOS PARA EL MEJORAMIENTO DE LA MOVILIDAD;99;Toda la Ciudad;$1,065,767,482;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160185;FORTALECIMIENTO TECNOLÓGICO Y GESTIÓN DE LA INFORMACIÓN PARA LA SECRETARÍA DE MOVILIDAD;97;Fortalecimiento Institucional;$332,130,048;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160180;ADMINISTRACIÓN DE TRÁMITES EN CONCESIÓN Y DEL SIMM;97;Fortalecimiento Institucional;$874,654,618;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;90;Santa Elena;$2,971,975;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;70;Altavista;$589,834;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;10;La Candelaria;$55,456,708;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;13;San Javier;$45,640,846;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;16;Belén;$51,009,151;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;60;San Cristobal;$9,849,877;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;99;Toda la Ciudad;$4,743,087,897;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;4;Aranjuez;$198,671,139;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;15;Guayabal;$36,785,476;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;6;Doce de Octubre;$22,375,753;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160213;FORTALECIMIENTO ESTRATÉGICO PARA LA MOVILIDAD AMIGABLE CON EL MEDIO AMBIENTE;99;Toda la Ciudad;$200,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;99;Toda la Ciudad;$5,175,228,057;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;16;Belén;$380,698,711;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;15;Guayabal;$98,258,780;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;14;El Poblado;$581,771,302;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;12;La América;$485,385,301;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;10;La Candelaria;$988,461,491;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;9;Buenos Aires;$17,599,083;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;7;Robledo;$107,636,178;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;11;Laureles - Estadio;$566,875,810;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;5;Castilla;$94,321,611;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;11;Laureles - Estadio;$100,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;3;Manrique;$135,114,582;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;2;Santa Cruz;$438,619;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;99;Toda la Ciudad;$5,507,668,460;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;80;San Antonio de Prado;$21,086,044;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;70;Altavista;$3,474,500;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;60;San Cristobal;$6,619,859;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;16;Belén;$74,275,593;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;15;Guayabal;$175,418,778;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;14;El Poblado;$354,854,884;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;13;San Javier;$200,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;12;La América;$21,346,089;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160212;MANTENIMIENTO Y MEJORAMIENTO DE  LA SEMAFORIZACIÓN VIAL;6;Doce de Octubre;$3,920,986;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;10;La Candelaria;$150,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120238;GESTIÓN ADMINISTRATIVA Y FINANCIERA DE ZONAS ZER - AVI;99;Toda la Ciudad;$104,939,376;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120237;RENOVACIÓN,  DOTACIÓN Y  MANTENIMIENTO DE EQUIPOS LOGÍSTICOS  PARA LA MOVILIDAD;97;Fortalecimiento Institucional;$84,091,454;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120236;"INTERVENTORÍA DE TRAMITES EN CONCESIÓN Y DEL SIMM;97;Fortalecimiento Institucional;$112,602,341;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120158;MEJORAMIENTO DEL CLIMA ORGANIZACIONAL EN LA  SECRETARÍA DE MOVILIDAD;97;Fortalecimiento Institucional;$17,192,591;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120157;IMPLEMENTACIÓN DE TECNOLOGÍA DE PUNTA PARA LA SECRETARIA DE MOVILIDAD;97;Fortalecimiento Institucional;$6,980,651;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;80;San Antonio de Prado;$60,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;70;Altavista;$5,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;60;San Cristobal;$10,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;16;Belén;$100,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;15;Guayabal;$50,000,001;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;14;El Poblado;$335,046,846;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;13;San Javier;$249,566;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120239;GESTIÓN DEL DEBIDO COBRAR DE MULTAS PARA INVERSIÓN EN MOVILIDAD;97;Fortalecimiento Institucional;$33,961,371;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;11;Laureles - Estadio;$207,199,077;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;4;Aranjuez;$15,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;9;Buenos Aires;$40,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;8;Villa Hermosa;$5,995,954;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;7;Robledo;$200,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;6;Doce de Octubre;$50,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;5;Castilla;$150,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;3;Manrique;$100,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;1;Popular;$60,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120155;LABORATORIO DE MOVILIDAD;99;Toda la Ciudad;$108,876,376;2017;31-Dic-2017
743;Secretaría de Movilidad;0;110149;MANTENIMIENTO Y OPERACIÓN DE LAS ESCALERAS ELÉCTRICAS DE LA COMUNA 13;13;San Javier;$7,372,368;2017;31-Dic-2017
743;Secretaría de Movilidad;0;110034;AMPLIACIÓN, OPERACIÓN Y SOSTENIMIENTO DE LA RED SEMAFÓRICA Y DISPOSITIVO PERIFÉRICOS PARA EL SIMM;99;Toda la Ciudad;$361,435,070;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160211;MANTENIMIENTO  Y MEJORAMIENTO DE LA SEÑALIZACIÓN VIAL ;8;Villa Hermosa;$5,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;14;El Poblado;$39,256,592;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;12;La América;$30,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;8;Villa Hermosa;$8,306,700;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;12;La América;$11,348,584;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;13;San Javier;$12,057,361;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120156;SEÑALIZACIÓN VIAL PARA LA MOVILIDAD DE MEDELLÍN;2;Santa Cruz;$10,000,000;2017;31-Dic-2017
743;Secretaría de Movilidad;0;120240;EDUCACIÓN VIAL PARA LA MOVILIDAD Y LA VIDA EN MEDELLÍN;99;Toda la Ciudad;$115,764,716;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;11;Laureles - Estadio;$56,389,267;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;10;La Candelaria;$168,268,421;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;9;Buenos Aires;$6,999,280;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;7;Robledo;$38,910,309;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;6;Doce de Octubre;$4,711,397;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;5;Castilla;$98,122,628;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;4;Aranjuez;$30,109,147;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;3;Manrique;$8,621,186;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;2;Santa Cruz;$509,098;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160175;FORTALECIMIENTO A LA CULTURA VIAL PARA LOS ACTORES DE LA MOVILIDAD;1;Popular;$593,950;2017;31-Dic-2017
743;Secretaría de Movilidad;0;150221;GESTIÓN TPM - TRANSPORTE PÚBLICO DE MEDELLÍN;97;Fortalecimiento Institucional;$14,785,388;2017;31-Dic-2017
743;Secretaría de Movilidad;0;150123;ADECUACIÓN Y MEJORAMIENTO DE LAS INSTALACIONES DE LA SECRETARÍA DE MOVILIDAD;97;Fortalecimiento Institucional;$59,663,792;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160141;ADMINISTRACIÓN ZONAS ESTACIONAMIENTO REGULADO (ZER), ARRASTRE Y CUSTODIA;4;Aranjuez;$156,295,809;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160171;MANTENIMIENTO DE LAS INSTALACIONES DE LA SECRETARÍA DE MOVILIDAD;13;San Javier;$526,033,640;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160141;ADMINISTRACIÓN ZONAS ESTACIONAMIENTO REGULADO (ZER), ARRASTRE Y CUSTODIA;11;Laureles - Estadio;$1,641,603,096;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160141;ADMINISTRACIÓN ZONAS ESTACIONAMIENTO REGULADO (ZER), ARRASTRE Y CUSTODIA;10;La Candelaria;$1,588,580,351;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160141;ADMINISTRACIÓN ZONAS ESTACIONAMIENTO REGULADO (ZER), ARRASTRE Y CUSTODIA;14;El Poblado;$2,332,684,350;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160141;ADMINISTRACIÓN ZONAS ESTACIONAMIENTO REGULADO (ZER), ARRASTRE Y CUSTODIA;99;Toda la Ciudad;$8,171,708,278;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160151;FORTALECIMIENTO LABORATORIO DE TOXICOLOGÍA;97;Fortalecimiento Institucional;$240,818,097;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160159;SUMINISTRO Y LOGÍSTICA PARA EL CONTROL DE LA MOVILIDAD;97;Fortalecimiento Institucional;$1,945,062,574;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160165;FORTALECIMIENTO A  COBRO COACTIVO DE MOVILIDAD;97;Fortalecimiento Institucional;$4,772,629,279;2017;31-Dic-2017
743;Secretaría de Movilidad;0;160167;FORTALECIMIENTO ORGANIZACIONAL Y OPERATIVO DE LA SECRETARIA DE MOVILIDAD;97;Fortalecimiento Institucional;$521,326,600;2017;31-Dic-2017
743;Secretaría de Movilidad;0;150102;IMPLEMENTACIÓN DE MOVILIDAD HUMANA;99;Toda la Ciudad;$605,443,258;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;9;Buenos Aires;$488,047,759;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;8;Villa Hermosa;$338,811,573;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;7;Robledo;$811,318,047;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;6;Doce de Octubre;$543,405,138;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;5;Castilla;$574,826,982;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;4;Aranjuez;$637,571,916;2017;31-Dic-2017
751;Secretaría de Desarrollo Económico;0;160466;FORTALECIMIENTO DEL BANCO DE LAS OPORTUNIDADES Y ACCESO A RECURSOS;3;Manrique;$467,960,981;2017;31-Dic-2017
